t,m,j,value
1857,Ni,other_transport_equipment,
1857,Ni,products_nec,
1857,Sn,construction,
1857,Sn,computers_and_precision_instruments,
1857,Sn,electrical_equipment,
1857,Sn,machinery_and_equipment,
1857,Sn,motor_vehicles_trailers_and_semi_trailers,
1857,Sn,other_transport_equipment,
1857,Sn,products_nec,
1858,Zn,construction,
1858,Zn,computers_and_precision_instruments,
1858,Zn,electrical_equipment,
1858,Zn,machinery_and_equipment,
1858,Zn,motor_vehicles_trailers_and_semi_trailers,
1858,Zn,other_transport_equipment,
1858,Zn,products_nec,
1858,Ni,construction,
1858,Ni,computers_and_precision_instruments,
1858,Ni,electrical_equipment,
1858,Ni,machinery_and_equipment,
1858,Ni,motor_vehicles_trailers_and_semi_trailers,
1858,Ni,other_transport_equipment,
1858,Ni,products_nec,
1858,Sn,construction,
1858,Sn,computers_and_precision_instruments,
1858,Sn,electrical_equipment,
1858,Sn,machinery_and_equipment,
1858,Sn,motor_vehicles_trailers_and_semi_trailers,
1858,Sn,other_transport_equipment,
1858,Sn,products_nec,
1859,Zn,construction,
1859,Zn,computers_and_precision_instruments,
1859,Zn,electrical_equipment,
1859,Zn,machinery_and_equipment,
1859,Zn,motor_vehicles_trailers_and_semi_trailers,
1859,Zn,other_transport_equipment,
1859,Zn,products_nec,
1859,Ni,construction,
1859,Ni,computers_and_precision_instruments,
1859,Ni,electrical_equipment,
1859,Ni,machinery_and_equipment,
1859,Ni,motor_vehicles_trailers_and_semi_trailers,
1859,Ni,other_transport_equipment,
1859,Ni,products_nec,
1859,Sn,construction,
1859,Sn,computers_and_precision_instruments,
1859,Sn,electrical_equipment,
1859,Sn,machinery_and_equipment,
1859,Sn,motor_vehicles_trailers_and_semi_trailers,
1859,Sn,other_transport_equipment,
1859,Sn,products_nec,
1860,Zn,construction,
1860,Zn,computers_and_precision_instruments,
1860,Zn,electrical_equipment,
1860,Zn,machinery_and_equipment,
1860,Zn,motor_vehicles_trailers_and_semi_trailers,
1860,Zn,other_transport_equipment,
1860,Zn,products_nec,
1860,Ni,construction,
1860,Ni,computers_and_precision_instruments,
1860,Ni,electrical_equipment,
1860,Ni,machinery_and_equipment,
1860,Ni,motor_vehicles_trailers_and_semi_trailers,
1860,Ni,other_transport_equipment,
1860,Ni,products_nec,
1860,Sn,construction,
1860,Sn,computers_and_precision_instruments,
1860,Sn,electrical_equipment,
1860,Sn,machinery_and_equipment,
1860,Sn,motor_vehicles_trailers_and_semi_trailers,
1860,Sn,other_transport_equipment,
1860,Sn,products_nec,
1861,Zn,construction,
1861,Zn,computers_and_precision_instruments,
1861,Zn,electrical_equipment,
1861,Zn,machinery_and_equipment,
1861,Zn,motor_vehicles_trailers_and_semi_trailers,
1861,Zn,other_transport_equipment,
1861,Zn,products_nec,
1861,Ni,construction,
1861,Ni,computers_and_precision_instruments,
1861,Ni,electrical_equipment,
1861,Ni,machinery_and_equipment,
1861,Ni,motor_vehicles_trailers_and_semi_trailers,
1861,Ni,other_transport_equipment,
1861,Ni,products_nec,
1861,Sn,construction,
1861,Sn,computers_and_precision_instruments,
1861,Sn,electrical_equipment,
1861,Sn,machinery_and_equipment,
1861,Sn,motor_vehicles_trailers_and_semi_trailers,
1861,Sn,other_transport_equipment,
1861,Sn,products_nec,
1862,Zn,construction,
1862,Zn,computers_and_precision_instruments,
1862,Zn,electrical_equipment,
1862,Zn,machinery_and_equipment,
1862,Zn,motor_vehicles_trailers_and_semi_trailers,
1862,Zn,other_transport_equipment,
1862,Zn,products_nec,
1862,Ni,construction,
1862,Ni,computers_and_precision_instruments,
1862,Ni,electrical_equipment,
1862,Ni,machinery_and_equipment,
1862,Ni,motor_vehicles_trailers_and_semi_trailers,
1862,Ni,other_transport_equipment,
1862,Ni,products_nec,
1862,Sn,construction,
1862,Sn,computers_and_precision_instruments,
1862,Sn,electrical_equipment,
1862,Sn,machinery_and_equipment,
1862,Sn,motor_vehicles_trailers_and_semi_trailers,
1862,Sn,other_transport_equipment,
1862,Sn,products_nec,
1863,Zn,construction,
1863,Zn,computers_and_precision_instruments,
1863,Zn,electrical_equipment,
1863,Zn,machinery_and_equipment,
1863,Zn,motor_vehicles_trailers_and_semi_trailers,
1863,Zn,other_transport_equipment,
1863,Zn,products_nec,
1863,Ni,construction,
1863,Ni,computers_and_precision_instruments,
1863,Ni,electrical_equipment,
1863,Ni,machinery_and_equipment,
1863,Ni,motor_vehicles_trailers_and_semi_trailers,
1863,Ni,other_transport_equipment,
1863,Ni,products_nec,
1863,Sn,construction,
1863,Sn,computers_and_precision_instruments,
1863,Sn,electrical_equipment,
1863,Sn,machinery_and_equipment,
1863,Sn,motor_vehicles_trailers_and_semi_trailers,
1863,Sn,other_transport_equipment,
1863,Sn,products_nec,
1864,Zn,construction,
1864,Zn,computers_and_precision_instruments,
1864,Zn,electrical_equipment,
1864,Zn,machinery_and_equipment,
1864,Zn,motor_vehicles_trailers_and_semi_trailers,
1864,Zn,other_transport_equipment,
1864,Zn,products_nec,
1864,Ni,construction,
1864,Ni,computers_and_precision_instruments,
1864,Ni,electrical_equipment,
1864,Ni,machinery_and_equipment,
1864,Ni,motor_vehicles_trailers_and_semi_trailers,
1864,Ni,other_transport_equipment,
1864,Ni,products_nec,
1864,Sn,construction,
1864,Sn,computers_and_precision_instruments,
1864,Sn,electrical_equipment,
1864,Sn,machinery_and_equipment,
1864,Sn,motor_vehicles_trailers_and_semi_trailers,
1864,Sn,other_transport_equipment,
1864,Sn,products_nec,
1865,Zn,construction,
1865,Zn,computers_and_precision_instruments,
1865,Zn,electrical_equipment,
1865,Zn,machinery_and_equipment,
1865,Zn,motor_vehicles_trailers_and_semi_trailers,
1865,Zn,other_transport_equipment,
1865,Zn,products_nec,
1865,Ni,construction,
1865,Ni,computers_and_precision_instruments,
1865,Ni,electrical_equipment,
1865,Ni,machinery_and_equipment,
1865,Ni,motor_vehicles_trailers_and_semi_trailers,
1865,Ni,other_transport_equipment,
1865,Ni,products_nec,
1865,Sn,construction,
1865,Sn,computers_and_precision_instruments,
1865,Sn,electrical_equipment,
1865,Sn,machinery_and_equipment,
1865,Sn,motor_vehicles_trailers_and_semi_trailers,
1865,Sn,other_transport_equipment,
1865,Sn,products_nec,
1866,Zn,construction,
1866,Zn,computers_and_precision_instruments,
1866,Zn,electrical_equipment,
1866,Zn,machinery_and_equipment,
1866,Zn,motor_vehicles_trailers_and_semi_trailers,
1866,Zn,other_transport_equipment,
1866,Zn,products_nec,
1866,Ni,construction,
1866,Ni,computers_and_precision_instruments,
1866,Ni,electrical_equipment,
1866,Ni,machinery_and_equipment,
1866,Ni,motor_vehicles_trailers_and_semi_trailers,
1866,Ni,other_transport_equipment,
1866,Ni,products_nec,
1866,Sn,construction,
1866,Sn,computers_and_precision_instruments,
1866,Sn,electrical_equipment,
1866,Sn,machinery_and_equipment,
1866,Sn,motor_vehicles_trailers_and_semi_trailers,
1866,Sn,other_transport_equipment,
1866,Sn,products_nec,
1867,Zn,construction,
1867,Zn,computers_and_precision_instruments,
1867,Zn,electrical_equipment,
1867,Zn,machinery_and_equipment,
1867,Zn,motor_vehicles_trailers_and_semi_trailers,
1867,Zn,other_transport_equipment,
1867,Zn,products_nec,
1867,Ni,construction,
1867,Ni,computers_and_precision_instruments,
1867,Ni,electrical_equipment,
1867,Ni,machinery_and_equipment,
1867,Ni,motor_vehicles_trailers_and_semi_trailers,
1867,Ni,other_transport_equipment,
1867,Ni,products_nec,
1867,Sn,construction,
1867,Sn,computers_and_precision_instruments,
1867,Sn,electrical_equipment,
1867,Sn,machinery_and_equipment,
1867,Sn,motor_vehicles_trailers_and_semi_trailers,
1867,Sn,other_transport_equipment,
1867,Sn,products_nec,
1868,Zn,construction,
1868,Zn,computers_and_precision_instruments,
1868,Zn,electrical_equipment,
1868,Zn,machinery_and_equipment,
1868,Zn,motor_vehicles_trailers_and_semi_trailers,
1868,Zn,other_transport_equipment,
1868,Zn,products_nec,
1868,Ni,construction,
1868,Ni,computers_and_precision_instruments,
1868,Ni,electrical_equipment,
1868,Ni,machinery_and_equipment,
1868,Ni,motor_vehicles_trailers_and_semi_trailers,
1868,Ni,other_transport_equipment,
1868,Ni,products_nec,
1868,Sn,construction,
1868,Sn,computers_and_precision_instruments,
1868,Sn,electrical_equipment,
1868,Sn,machinery_and_equipment,
1868,Sn,motor_vehicles_trailers_and_semi_trailers,
1868,Sn,other_transport_equipment,
1868,Sn,products_nec,
1869,Zn,construction,
1869,Zn,computers_and_precision_instruments,
1869,Zn,electrical_equipment,
1869,Zn,machinery_and_equipment,
1869,Zn,motor_vehicles_trailers_and_semi_trailers,
1869,Zn,other_transport_equipment,
1869,Zn,products_nec,
1869,Ni,construction,
1869,Ni,computers_and_precision_instruments,
1869,Ni,electrical_equipment,
1869,Ni,machinery_and_equipment,
1869,Ni,motor_vehicles_trailers_and_semi_trailers,
1869,Ni,other_transport_equipment,
1869,Ni,products_nec,
1869,Sn,construction,
1869,Sn,computers_and_precision_instruments,
1869,Sn,electrical_equipment,
1869,Sn,machinery_and_equipment,
1869,Sn,motor_vehicles_trailers_and_semi_trailers,
1869,Sn,other_transport_equipment,
1869,Sn,products_nec,
1870,Zn,construction,
1870,Zn,computers_and_precision_instruments,
1870,Zn,electrical_equipment,
1870,Zn,machinery_and_equipment,
1870,Zn,motor_vehicles_trailers_and_semi_trailers,
1870,Zn,other_transport_equipment,
1870,Zn,products_nec,
1870,Ni,construction,
1870,Ni,computers_and_precision_instruments,
1870,Ni,electrical_equipment,
1870,Ni,machinery_and_equipment,
1870,Ni,motor_vehicles_trailers_and_semi_trailers,
1870,Ni,other_transport_equipment,
1870,Ni,products_nec,
1870,Sn,construction,
1870,Sn,computers_and_precision_instruments,
1870,Sn,electrical_equipment,
1870,Sn,machinery_and_equipment,
1870,Sn,motor_vehicles_trailers_and_semi_trailers,
1870,Sn,other_transport_equipment,
1870,Sn,products_nec,
1871,Zn,construction,
1871,Zn,computers_and_precision_instruments,
1871,Zn,electrical_equipment,
1871,Zn,machinery_and_equipment,
1871,Zn,motor_vehicles_trailers_and_semi_trailers,
1871,Zn,other_transport_equipment,
1871,Zn,products_nec,
1871,Ni,construction,
1871,Ni,computers_and_precision_instruments,
1871,Ni,electrical_equipment,
1871,Ni,machinery_and_equipment,
1871,Ni,motor_vehicles_trailers_and_semi_trailers,
1871,Ni,other_transport_equipment,
1871,Ni,products_nec,
1871,Sn,construction,
1871,Sn,computers_and_precision_instruments,
1871,Sn,electrical_equipment,
1871,Sn,machinery_and_equipment,
1871,Sn,motor_vehicles_trailers_and_semi_trailers,
1871,Sn,other_transport_equipment,
1871,Sn,products_nec,
1872,Zn,construction,
1872,Zn,computers_and_precision_instruments,
1872,Zn,electrical_equipment,
1872,Zn,machinery_and_equipment,
1872,Zn,motor_vehicles_trailers_and_semi_trailers,
1872,Zn,other_transport_equipment,
1872,Zn,products_nec,
1872,Ni,construction,
1872,Ni,computers_and_precision_instruments,
1872,Ni,electrical_equipment,
1872,Ni,machinery_and_equipment,
1872,Ni,motor_vehicles_trailers_and_semi_trailers,
1872,Ni,other_transport_equipment,
1872,Ni,products_nec,
1872,Sn,construction,
1872,Sn,computers_and_precision_instruments,
1872,Sn,electrical_equipment,
1872,Sn,machinery_and_equipment,
1872,Sn,motor_vehicles_trailers_and_semi_trailers,
1872,Sn,other_transport_equipment,
1872,Sn,products_nec,
1873,Zn,construction,
1873,Zn,computers_and_precision_instruments,
1873,Zn,electrical_equipment,
1873,Zn,machinery_and_equipment,
1873,Zn,motor_vehicles_trailers_and_semi_trailers,
1873,Zn,other_transport_equipment,
1873,Zn,products_nec,
1873,Ni,construction,
1873,Ni,computers_and_precision_instruments,
1873,Ni,electrical_equipment,
1873,Ni,machinery_and_equipment,
1873,Ni,motor_vehicles_trailers_and_semi_trailers,
1873,Ni,other_transport_equipment,
1873,Ni,products_nec,
1873,Sn,construction,
1873,Sn,computers_and_precision_instruments,
1873,Sn,electrical_equipment,
1873,Sn,machinery_and_equipment,
1873,Sn,motor_vehicles_trailers_and_semi_trailers,
1873,Sn,other_transport_equipment,
1873,Sn,products_nec,
1874,Zn,construction,
1874,Zn,computers_and_precision_instruments,
1874,Zn,electrical_equipment,
1874,Zn,machinery_and_equipment,
1874,Zn,motor_vehicles_trailers_and_semi_trailers,
1874,Zn,other_transport_equipment,
1874,Zn,products_nec,
1874,Ni,construction,
1874,Ni,computers_and_precision_instruments,
1874,Ni,electrical_equipment,
1874,Ni,machinery_and_equipment,
1874,Ni,motor_vehicles_trailers_and_semi_trailers,
1874,Ni,other_transport_equipment,
1874,Ni,products_nec,
1874,Sn,construction,
1874,Sn,computers_and_precision_instruments,
1874,Sn,electrical_equipment,
1874,Sn,machinery_and_equipment,
1874,Sn,motor_vehicles_trailers_and_semi_trailers,
1874,Sn,other_transport_equipment,
1874,Sn,products_nec,
1875,Zn,construction,
1875,Zn,computers_and_precision_instruments,
1875,Zn,electrical_equipment,
1875,Zn,machinery_and_equipment,
1875,Zn,motor_vehicles_trailers_and_semi_trailers,
1875,Zn,other_transport_equipment,
1875,Zn,products_nec,
1875,Ni,construction,
1875,Ni,computers_and_precision_instruments,
1875,Ni,electrical_equipment,
1875,Ni,machinery_and_equipment,
1875,Ni,motor_vehicles_trailers_and_semi_trailers,
1875,Ni,other_transport_equipment,
1875,Ni,products_nec,
1875,Sn,construction,
1875,Sn,computers_and_precision_instruments,
1875,Sn,electrical_equipment,
1875,Sn,machinery_and_equipment,
1875,Sn,motor_vehicles_trailers_and_semi_trailers,
1875,Sn,other_transport_equipment,
1875,Sn,products_nec,
1876,Zn,construction,
1876,Zn,computers_and_precision_instruments,
1876,Zn,electrical_equipment,
1876,Zn,machinery_and_equipment,
1876,Zn,motor_vehicles_trailers_and_semi_trailers,
1876,Zn,other_transport_equipment,
1876,Zn,products_nec,
1876,Ni,construction,
1876,Ni,computers_and_precision_instruments,
1876,Ni,electrical_equipment,
1876,Ni,machinery_and_equipment,
1876,Ni,motor_vehicles_trailers_and_semi_trailers,
1876,Ni,other_transport_equipment,
1876,Ni,products_nec,
1876,Sn,construction,
1876,Sn,computers_and_precision_instruments,
1876,Sn,electrical_equipment,
1876,Sn,machinery_and_equipment,
1876,Sn,motor_vehicles_trailers_and_semi_trailers,
1876,Sn,other_transport_equipment,
1876,Sn,products_nec,
1877,Zn,construction,
1877,Zn,computers_and_precision_instruments,
1877,Zn,electrical_equipment,
1877,Zn,machinery_and_equipment,
1877,Zn,motor_vehicles_trailers_and_semi_trailers,
1877,Zn,other_transport_equipment,
1877,Zn,products_nec,
1877,Ni,construction,
1877,Ni,computers_and_precision_instruments,
1877,Ni,electrical_equipment,
1877,Ni,machinery_and_equipment,
1877,Ni,motor_vehicles_trailers_and_semi_trailers,
1877,Ni,other_transport_equipment,
1877,Ni,products_nec,
1877,Sn,construction,
1877,Sn,computers_and_precision_instruments,
1877,Sn,electrical_equipment,
1877,Sn,machinery_and_equipment,
1877,Sn,motor_vehicles_trailers_and_semi_trailers,
1877,Sn,other_transport_equipment,
1877,Sn,products_nec,
1878,Zn,construction,
1878,Zn,computers_and_precision_instruments,
1878,Zn,electrical_equipment,
1878,Zn,machinery_and_equipment,
1878,Zn,motor_vehicles_trailers_and_semi_trailers,
1878,Zn,other_transport_equipment,
1878,Zn,products_nec,
1878,Ni,construction,
1878,Ni,computers_and_precision_instruments,
1878,Ni,electrical_equipment,
1878,Ni,machinery_and_equipment,
1878,Ni,motor_vehicles_trailers_and_semi_trailers,
1878,Ni,other_transport_equipment,
1878,Ni,products_nec,
1878,Sn,construction,
1878,Sn,computers_and_precision_instruments,
1878,Sn,electrical_equipment,
1878,Sn,machinery_and_equipment,
1878,Sn,motor_vehicles_trailers_and_semi_trailers,
1878,Sn,other_transport_equipment,
1878,Sn,products_nec,
1879,Zn,construction,
1879,Zn,computers_and_precision_instruments,
1879,Zn,electrical_equipment,
1879,Zn,machinery_and_equipment,
1879,Zn,motor_vehicles_trailers_and_semi_trailers,
1879,Zn,other_transport_equipment,
1879,Zn,products_nec,
1879,Ni,construction,
1879,Ni,computers_and_precision_instruments,
1879,Ni,electrical_equipment,
1879,Ni,machinery_and_equipment,
1879,Ni,motor_vehicles_trailers_and_semi_trailers,
1879,Ni,other_transport_equipment,
1879,Ni,products_nec,
1879,Sn,construction,
1879,Sn,computers_and_precision_instruments,
1879,Sn,electrical_equipment,
1879,Sn,machinery_and_equipment,
1879,Sn,motor_vehicles_trailers_and_semi_trailers,
1879,Sn,other_transport_equipment,
1879,Sn,products_nec,
1880,Zn,construction,
1880,Zn,computers_and_precision_instruments,
1880,Zn,electrical_equipment,
1880,Zn,machinery_and_equipment,
1880,Zn,motor_vehicles_trailers_and_semi_trailers,
1880,Zn,other_transport_equipment,
1880,Zn,products_nec,
1880,Ni,construction,
1880,Ni,computers_and_precision_instruments,
1880,Ni,electrical_equipment,
1880,Ni,machinery_and_equipment,
1880,Ni,motor_vehicles_trailers_and_semi_trailers,
1880,Ni,other_transport_equipment,
1880,Ni,products_nec,
1880,Sn,construction,
1880,Sn,computers_and_precision_instruments,
1880,Sn,electrical_equipment,
1880,Sn,machinery_and_equipment,
1880,Sn,motor_vehicles_trailers_and_semi_trailers,
1880,Sn,other_transport_equipment,
1880,Sn,products_nec,
1881,Zn,construction,
1881,Zn,computers_and_precision_instruments,
1881,Zn,electrical_equipment,
1881,Zn,machinery_and_equipment,
1881,Zn,motor_vehicles_trailers_and_semi_trailers,
1881,Zn,other_transport_equipment,
1881,Zn,products_nec,
1881,Ni,construction,
1881,Ni,computers_and_precision_instruments,
1881,Ni,electrical_equipment,
1881,Ni,machinery_and_equipment,
1881,Ni,motor_vehicles_trailers_and_semi_trailers,
1881,Ni,other_transport_equipment,
1881,Ni,products_nec,
1881,Sn,construction,
1881,Sn,computers_and_precision_instruments,
1881,Sn,electrical_equipment,
1881,Sn,machinery_and_equipment,
1881,Sn,motor_vehicles_trailers_and_semi_trailers,
1881,Sn,other_transport_equipment,
1881,Sn,products_nec,
1882,Zn,construction,
1882,Zn,computers_and_precision_instruments,
1882,Zn,electrical_equipment,
1882,Zn,machinery_and_equipment,
1882,Zn,motor_vehicles_trailers_and_semi_trailers,
1882,Zn,other_transport_equipment,
1882,Zn,products_nec,
1882,Ni,construction,
1882,Ni,computers_and_precision_instruments,
1882,Ni,electrical_equipment,
1882,Ni,machinery_and_equipment,
1882,Ni,motor_vehicles_trailers_and_semi_trailers,
1882,Ni,other_transport_equipment,
1882,Ni,products_nec,
1882,Sn,construction,
1882,Sn,computers_and_precision_instruments,
1882,Sn,electrical_equipment,
1882,Sn,machinery_and_equipment,
1882,Sn,motor_vehicles_trailers_and_semi_trailers,
1882,Sn,other_transport_equipment,
1882,Sn,products_nec,
1883,Zn,construction,
