t,m,c,o,d,value
1828,Zn,refined_metal,ROW,ROW,
1828,Zn,scrap,EU27,EU27,
1828,Zn,scrap,EU27,CHN,
1828,Zn,scrap,EU27,ROW,
1828,Zn,scrap,CHN,EU27,
1828,Zn,scrap,CHN,CHN,
1828,Zn,scrap,CHN,ROW,
1828,Zn,scrap,ROW,EU27,
1828,Zn,scrap,ROW,CHN,
1828,Zn,scrap,ROW,ROW,
1828,Ni,concentrate,EU27,EU27,
1828,Ni,concentrate,EU27,CHN,
1828,Ni,concentrate,EU27,ROW,
1828,Ni,concentrate,CHN,EU27,
1828,Ni,concentrate,CHN,CHN,
1828,Ni,concentrate,CHN,ROW,
1828,Ni,concentrate,ROW,EU27,
1828,Ni,concentrate,ROW,CHN,
1828,Ni,concentrate,ROW,ROW,
1828,Ni,refined_metal,EU27,EU27,
1828,Ni,refined_metal,EU27,CHN,
1828,Ni,refined_metal,EU27,ROW,
1828,Ni,refined_metal,CHN,EU27,
1828,Ni,refined_metal,CHN,CHN,
1828,Ni,refined_metal,CHN,ROW,
1828,Ni,refined_metal,ROW,EU27,
1828,Ni,refined_metal,ROW,CHN,
1828,Ni,refined_metal,ROW,ROW,
1828,Ni,scrap,EU27,EU27,
1828,Ni,scrap,EU27,CHN,
1828,Ni,scrap,EU27,ROW,
1828,Ni,scrap,CHN,EU27,
1828,Ni,scrap,CHN,CHN,
1828,Ni,scrap,CHN,ROW,
1828,Ni,scrap,ROW,EU27,
1828,Ni,scrap,ROW,CHN,
1828,Ni,scrap,ROW,ROW,
1828,Sn,concentrate,EU27,EU27,
1828,Sn,concentrate,EU27,CHN,
1828,Sn,concentrate,EU27,ROW,
1828,Sn,concentrate,CHN,EU27,
1828,Sn,concentrate,CHN,CHN,
1828,Sn,concentrate,CHN,ROW,
1828,Sn,concentrate,ROW,EU27,
1828,Sn,concentrate,ROW,CHN,
1828,Sn,concentrate,ROW,ROW,
1828,Sn,refined_metal,EU27,EU27,
1828,Sn,refined_metal,EU27,CHN,
1828,Sn,refined_metal,EU27,ROW,
1828,Sn,refined_metal,CHN,EU27,
1828,Sn,refined_metal,CHN,CHN,
1828,Sn,refined_metal,CHN,ROW,
1828,Sn,refined_metal,ROW,EU27,
1828,Sn,refined_metal,ROW,CHN,
1828,Sn,refined_metal,ROW,ROW,
1828,Sn,scrap,EU27,EU27,
1828,Sn,scrap,EU27,CHN,
1828,Sn,scrap,EU27,ROW,
1828,Sn,scrap,CHN,EU27,
1828,Sn,scrap,CHN,CHN,
1828,Sn,scrap,CHN,ROW,
1828,Sn,scrap,ROW,EU27,
1828,Sn,scrap,ROW,CHN,
1828,Sn,scrap,ROW,ROW,
1829,Zn,concentrate,EU27,EU27,
1829,Zn,concentrate,EU27,CHN,
1829,Zn,concentrate,EU27,ROW,
1829,Zn,concentrate,CHN,EU27,
1829,Zn,concentrate,CHN,CHN,
1829,Zn,concentrate,CHN,ROW,
1829,Zn,concentrate,ROW,EU27,
1829,Zn,concentrate,ROW,CHN,
1829,Zn,concentrate,ROW,ROW,
1829,Zn,refined_metal,EU27,EU27,
1829,Zn,refined_metal,EU27,CHN,
1829,Zn,refined_metal,EU27,ROW,
1829,Zn,refined_metal,CHN,EU27,
1829,Zn,refined_metal,CHN,CHN,
1829,Zn,refined_metal,CHN,ROW,
1829,Zn,refined_metal,ROW,EU27,
1829,Zn,refined_metal,ROW,CHN,
1829,Zn,refined_metal,ROW,ROW,
1829,Zn,scrap,EU27,EU27,
1829,Zn,scrap,EU27,CHN,
1829,Zn,scrap,EU27,ROW,
1829,Zn,scrap,CHN,EU27,
1829,Zn,scrap,CHN,CHN,
1829,Zn,scrap,CHN,ROW,
1829,Zn,scrap,ROW,EU27,
1829,Zn,scrap,ROW,CHN,
1829,Zn,scrap,ROW,ROW,
1829,Ni,concentrate,EU27,EU27,
1829,Ni,concentrate,EU27,CHN,
1829,Ni,concentrate,EU27,ROW,
1829,Ni,concentrate,CHN,EU27,
1829,Ni,concentrate,CHN,CHN,
1829,Ni,concentrate,CHN,ROW,
1829,Ni,concentrate,ROW,EU27,
1829,Ni,concentrate,ROW,CHN,
1829,Ni,concentrate,ROW,ROW,
1829,Ni,refined_metal,EU27,EU27,
1829,Ni,refined_metal,EU27,CHN,
1829,Ni,refined_metal,EU27,ROW,
1829,Ni,refined_metal,CHN,EU27,
1829,Ni,refined_metal,CHN,CHN,
1829,Ni,refined_metal,CHN,ROW,
1829,Ni,refined_metal,ROW,EU27,
1829,Ni,refined_metal,ROW,CHN,
1829,Ni,refined_metal,ROW,ROW,
1829,Ni,scrap,EU27,EU27,
1829,Ni,scrap,EU27,CHN,
1829,Ni,scrap,EU27,ROW,
1829,Ni,scrap,CHN,EU27,
1829,Ni,scrap,CHN,CHN,
1829,Ni,scrap,CHN,ROW,
1829,Ni,scrap,ROW,EU27,
1829,Ni,scrap,ROW,CHN,
1829,Ni,scrap,ROW,ROW,
1829,Sn,concentrate,EU27,EU27,
1829,Sn,concentrate,EU27,CHN,
1829,Sn,concentrate,EU27,ROW,
1829,Sn,concentrate,CHN,EU27,
1829,Sn,concentrate,CHN,CHN,
1829,Sn,concentrate,CHN,ROW,
1829,Sn,concentrate,ROW,EU27,
1829,Sn,concentrate,ROW,CHN,
1829,Sn,concentrate,ROW,ROW,
1829,Sn,refined_metal,EU27,EU27,
1829,Sn,refined_metal,EU27,CHN,
1829,Sn,refined_metal,EU27,ROW,
1829,Sn,refined_metal,CHN,EU27,
1829,Sn,refined_metal,CHN,CHN,
1829,Sn,refined_metal,CHN,ROW,
1829,Sn,refined_metal,ROW,EU27,
1829,Sn,refined_metal,ROW,CHN,
1829,Sn,refined_metal,ROW,ROW,
1829,Sn,scrap,EU27,EU27,
1829,Sn,scrap,EU27,CHN,
1829,Sn,scrap,EU27,ROW,
1829,Sn,scrap,CHN,EU27,
1829,Sn,scrap,CHN,CHN,
1829,Sn,scrap,CHN,ROW,
1829,Sn,scrap,ROW,EU27,
1829,Sn,scrap,ROW,CHN,
1829,Sn,scrap,ROW,ROW,
1830,Zn,concentrate,EU27,EU27,
1830,Zn,concentrate,EU27,CHN,
1830,Zn,concentrate,EU27,ROW,
1830,Zn,concentrate,CHN,EU27,
1830,Zn,concentrate,CHN,CHN,
1830,Zn,concentrate,CHN,ROW,
1830,Zn,concentrate,ROW,EU27,
1830,Zn,concentrate,ROW,CHN,
1830,Zn,concentrate,ROW,ROW,
1830,Zn,refined_metal,EU27,EU27,
1830,Zn,refined_metal,EU27,CHN,
1830,Zn,refined_metal,EU27,ROW,
1830,Zn,refined_metal,CHN,EU27,
1830,Zn,refined_metal,CHN,CHN,
1830,Zn,refined_metal,CHN,ROW,
1830,Zn,refined_metal,ROW,EU27,
1830,Zn,refined_metal,ROW,CHN,
1830,Zn,refined_metal,ROW,ROW,
1830,Zn,scrap,EU27,EU27,
1830,Zn,scrap,EU27,CHN,
1830,Zn,scrap,EU27,ROW,
1830,Zn,scrap,CHN,EU27,
1830,Zn,scrap,CHN,CHN,
1830,Zn,scrap,CHN,ROW,
1830,Zn,scrap,ROW,EU27,
1830,Zn,scrap,ROW,CHN,
1830,Zn,scrap,ROW,ROW,
1830,Ni,concentrate,EU27,EU27,
1830,Ni,concentrate,EU27,CHN,
1830,Ni,concentrate,EU27,ROW,
1830,Ni,concentrate,CHN,EU27,
1830,Ni,concentrate,CHN,CHN,
1830,Ni,concentrate,CHN,ROW,
1830,Ni,concentrate,ROW,EU27,
1830,Ni,concentrate,ROW,CHN,
1830,Ni,concentrate,ROW,ROW,
1830,Ni,refined_metal,EU27,EU27,
1830,Ni,refined_metal,EU27,CHN,
1830,Ni,refined_metal,EU27,ROW,
1830,Ni,refined_metal,CHN,EU27,
1830,Ni,refined_metal,CHN,CHN,
1830,Ni,refined_metal,CHN,ROW,
1830,Ni,refined_metal,ROW,EU27,
1830,Ni,refined_metal,ROW,CHN,
1830,Ni,refined_metal,ROW,ROW,
1830,Ni,scrap,EU27,EU27,
1830,Ni,scrap,EU27,CHN,
1830,Ni,scrap,EU27,ROW,
1830,Ni,scrap,CHN,EU27,
1830,Ni,scrap,CHN,CHN,
1830,Ni,scrap,CHN,ROW,
1830,Ni,scrap,ROW,EU27,
1830,Ni,scrap,ROW,CHN,
1830,Ni,scrap,ROW,ROW,
1830,Sn,concentrate,EU27,EU27,
1830,Sn,concentrate,EU27,CHN,
1830,Sn,concentrate,EU27,ROW,
1830,Sn,concentrate,CHN,EU27,
1830,Sn,concentrate,CHN,CHN,
1830,Sn,concentrate,CHN,ROW,
1830,Sn,concentrate,ROW,EU27,
1830,Sn,concentrate,ROW,CHN,
1830,Sn,concentrate,ROW,ROW,
1830,Sn,refined_metal,EU27,EU27,
1830,Sn,refined_metal,EU27,CHN,
1830,Sn,refined_metal,EU27,ROW,
1830,Sn,refined_metal,CHN,EU27,
1830,Sn,refined_metal,CHN,CHN,
1830,Sn,refined_metal,CHN,ROW,
1830,Sn,refined_metal,ROW,EU27,
1830,Sn,refined_metal,ROW,CHN,
1830,Sn,refined_metal,ROW,ROW,
1830,Sn,scrap,EU27,EU27,
1830,Sn,scrap,EU27,CHN,
1830,Sn,scrap,EU27,ROW,
1830,Sn,scrap,CHN,EU27,
1830,Sn,scrap,CHN,CHN,
1830,Sn,scrap,CHN,ROW,
1830,Sn,scrap,ROW,EU27,
1830,Sn,scrap,ROW,CHN,
1830,Sn,scrap,ROW,ROW,
1831,Zn,concentrate,EU27,EU27,
1831,Zn,concentrate,EU27,CHN,
1831,Zn,concentrate,EU27,ROW,
1831,Zn,concentrate,CHN,EU27,
1831,Zn,concentrate,CHN,CHN,
1831,Zn,concentrate,CHN,ROW,
1831,Zn,concentrate,ROW,EU27,
1831,Zn,concentrate,ROW,CHN,
1831,Zn,concentrate,ROW,ROW,
1831,Zn,refined_metal,EU27,EU27,
1831,Zn,refined_metal,EU27,CHN,
1831,Zn,refined_metal,EU27,ROW,
1831,Zn,refined_metal,CHN,EU27,
1831,Zn,refined_metal,CHN,CHN,
1831,Zn,refined_metal,CHN,ROW,
1831,Zn,refined_metal,ROW,EU27,
1831,Zn,refined_metal,ROW,CHN,
1831,Zn,refined_metal,ROW,ROW,
1831,Zn,scrap,EU27,EU27,
1831,Zn,scrap,EU27,CHN,
1831,Zn,scrap,EU27,ROW,
1831,Zn,scrap,CHN,EU27,
1831,Zn,scrap,CHN,CHN,
1831,Zn,scrap,CHN,ROW,
1831,Zn,scrap,ROW,EU27,
1831,Zn,scrap,ROW,CHN,
1831,Zn,scrap,ROW,ROW,
1831,Ni,concentrate,EU27,EU27,
1831,Ni,concentrate,EU27,CHN,
1831,Ni,concentrate,EU27,ROW,
1831,Ni,concentrate,CHN,EU27,
1831,Ni,concentrate,CHN,CHN,
1831,Ni,concentrate,CHN,ROW,
1831,Ni,concentrate,ROW,EU27,
1831,Ni,concentrate,ROW,CHN,
1831,Ni,concentrate,ROW,ROW,
1831,Ni,refined_metal,EU27,EU27,
1831,Ni,refined_metal,EU27,CHN,
1831,Ni,refined_metal,EU27,ROW,
1831,Ni,refined_metal,CHN,EU27,
1831,Ni,refined_metal,CHN,CHN,
1831,Ni,refined_metal,CHN,ROW,
1831,Ni,refined_metal,ROW,EU27,
1831,Ni,refined_metal,ROW,CHN,
1831,Ni,refined_metal,ROW,ROW,
1831,Ni,scrap,EU27,EU27,
1831,Ni,scrap,EU27,CHN,
1831,Ni,scrap,EU27,ROW,
1831,Ni,scrap,CHN,EU27,
1831,Ni,scrap,CHN,CHN,
1831,Ni,scrap,CHN,ROW,
1831,Ni,scrap,ROW,EU27,
1831,Ni,scrap,ROW,CHN,
1831,Ni,scrap,ROW,ROW,
1831,Sn,concentrate,EU27,EU27,
1831,Sn,concentrate,EU27,CHN,
1831,Sn,concentrate,EU27,ROW,
1831,Sn,concentrate,CHN,EU27,
1831,Sn,concentrate,CHN,CHN,
1831,Sn,concentrate,CHN,ROW,
1831,Sn,concentrate,ROW,EU27,
1831,Sn,concentrate,ROW,CHN,
1831,Sn,concentrate,ROW,ROW,
1831,Sn,refined_metal,EU27,EU27,
1831,Sn,refined_metal,EU27,CHN,
1831,Sn,refined_metal,EU27,ROW,
1831,Sn,refined_metal,CHN,EU27,
1831,Sn,refined_metal,CHN,CHN,
1831,Sn,refined_metal,CHN,ROW,
1831,Sn,refined_metal,ROW,EU27,
1831,Sn,refined_metal,ROW,CHN,
1831,Sn,refined_metal,ROW,ROW,
1831,Sn,scrap,EU27,EU27,
1831,Sn,scrap,EU27,CHN,
1831,Sn,scrap,EU27,ROW,
1831,Sn,scrap,CHN,EU27,
1831,Sn,scrap,CHN,CHN,
1831,Sn,scrap,CHN,ROW,
1831,Sn,scrap,ROW,EU27,
1831,Sn,scrap,ROW,CHN,
1831,Sn,scrap,ROW,ROW,
1832,Zn,concentrate,EU27,EU27,
1832,Zn,concentrate,EU27,CHN,
1832,Zn,concentrate,EU27,ROW,
1832,Zn,concentrate,CHN,EU27,
1832,Zn,concentrate,CHN,CHN,
1832,Zn,concentrate,CHN,ROW,
1832,Zn,concentrate,ROW,EU27,
1832,Zn,concentrate,ROW,CHN,
1832,Zn,concentrate,ROW,ROW,
1832,Zn,refined_metal,EU27,EU27,
1832,Zn,refined_metal,EU27,CHN,
1832,Zn,refined_metal,EU27,ROW,
1832,Zn,refined_metal,CHN,EU27,
1832,Zn,refined_metal,CHN,CHN,
1832,Zn,refined_metal,CHN,ROW,
1832,Zn,refined_metal,ROW,EU27,
1832,Zn,refined_metal,ROW,CHN,
1832,Zn,refined_metal,ROW,ROW,
1832,Zn,scrap,EU27,EU27,
1832,Zn,scrap,EU27,CHN,
1832,Zn,scrap,EU27,ROW,
1832,Zn,scrap,CHN,EU27,
1832,Zn,scrap,CHN,CHN,
1832,Zn,scrap,CHN,ROW,
1832,Zn,scrap,ROW,EU27,
1832,Zn,scrap,ROW,CHN,
1832,Zn,scrap,ROW,ROW,
1832,Ni,concentrate,EU27,EU27,
1832,Ni,concentrate,EU27,CHN,
1832,Ni,concentrate,EU27,ROW,
1832,Ni,concentrate,CHN,EU27,
1832,Ni,concentrate,CHN,CHN,
1832,Ni,concentrate,CHN,ROW,
1832,Ni,concentrate,ROW,EU27,
1832,Ni,concentrate,ROW,CHN,
1832,Ni,concentrate,ROW,ROW,
1832,Ni,refined_metal,EU27,EU27,
1832,Ni,refined_metal,EU27,CHN,
1832,Ni,refined_metal,EU27,ROW,
1832,Ni,refined_metal,CHN,EU27,
1832,Ni,refined_metal,CHN,CHN,
1832,Ni,refined_metal,CHN,ROW,
1832,Ni,refined_metal,ROW,EU27,
1832,Ni,refined_metal,ROW,CHN,
1832,Ni,refined_metal,ROW,ROW,
1832,Ni,scrap,EU27,EU27,
1832,Ni,scrap,EU27,CHN,
1832,Ni,scrap,EU27,ROW,
1832,Ni,scrap,CHN,EU27,
1832,Ni,scrap,CHN,CHN,
1832,Ni,scrap,CHN,ROW,
1832,Ni,scrap,ROW,EU27,
1832,Ni,scrap,ROW,CHN,
1832,Ni,scrap,ROW,ROW,
1832,Sn,concentrate,EU27,EU27,
1832,Sn,concentrate,EU27,CHN,
1832,Sn,concentrate,EU27,ROW,
1832,Sn,concentrate,CHN,EU27,
1832,Sn,concentrate,CHN,CHN,
1832,Sn,concentrate,CHN,ROW,
1832,Sn,concentrate,ROW,EU27,
1832,Sn,concentrate,ROW,CHN,
1832,Sn,concentrate,ROW,ROW,
1832,Sn,refined_metal,EU27,EU27,
1832,Sn,refined_metal,EU27,CHN,
1832,Sn,refined_metal,EU27,ROW,
1832,Sn,refined_metal,CHN,EU27,
1832,Sn,refined_metal,CHN,CHN,
1832,Sn,refined_metal,CHN,ROW,
1832,Sn,refined_metal,ROW,EU27,
1832,Sn,refined_metal,ROW,CHN,
1832,Sn,refined_metal,ROW,ROW,
1832,Sn,scrap,EU27,EU27,
1832,Sn,scrap,EU27,CHN,
1832,Sn,scrap,EU27,ROW,
1832,Sn,scrap,CHN,EU27,
1832,Sn,scrap,CHN,CHN,
1832,Sn,scrap,CHN,ROW,
1832,Sn,scrap,ROW,EU27,
1832,Sn,scrap,ROW,CHN,
1832,Sn,scrap,ROW,ROW,
1833,Zn,concentrate,EU27,EU27,
1833,Zn,concentrate,EU27,CHN,
1833,Zn,concentrate,EU27,ROW,
1833,Zn,concentrate,CHN,EU27,
1833,Zn,concentrate,CHN,CHN,
1833,Zn,concentrate,CHN,ROW,
1833,Zn,concentrate,ROW,EU27,
1833,Zn,concentrate,ROW,CHN,
1833,Zn,concentrate,ROW,ROW,
1833,Zn,refined_metal,EU27,EU27,
1833,Zn,refined_metal,EU27,CHN,
1833,Zn,refined_metal,EU27,ROW,
1833,Zn,refined_metal,CHN,EU27,
1833,Zn,refined_metal,CHN,CHN,
1833,Zn,refined_metal,CHN,ROW,
1833,Zn,refined_metal,ROW,EU27,
1833,Zn,refined_metal,ROW,CHN,
1833,Zn,refined_metal,ROW,ROW,
1833,Zn,scrap,EU27,EU27,
1833,Zn,scrap,EU27,CHN,
1833,Zn,scrap,EU27,ROW,
1833,Zn,scrap,CHN,EU27,
1833,Zn,scrap,CHN,CHN,
1833,Zn,scrap,CHN,ROW,
1833,Zn,scrap,ROW,EU27,
1833,Zn,scrap,ROW,CHN,
1833,Zn,scrap,ROW,ROW,
1833,Ni,concentrate,EU27,EU27,
1833,Ni,concentrate,EU27,CHN,
1833,Ni,concentrate,EU27,ROW,
1833,Ni,concentrate,CHN,EU27,
1833,Ni,concentrate,CHN,CHN,
1833,Ni,concentrate,CHN,ROW,
1833,Ni,concentrate,ROW,EU27,
1833,Ni,concentrate,ROW,CHN,
1833,Ni,concentrate,ROW,ROW,
1833,Ni,refined_metal,EU27,EU27,
1833,Ni,refined_metal,EU27,CHN,
1833,Ni,refined_metal,EU27,ROW,
1833,Ni,refined_metal,CHN,EU27,
1833,Ni,refined_metal,CHN,CHN,
1833,Ni,refined_metal,CHN,ROW,
1833,Ni,refined_metal,ROW,EU27,
1833,Ni,refined_metal,ROW,CHN,
1833,Ni,refined_metal,ROW,ROW,
1833,Ni,scrap,EU27,EU27,
1833,Ni,scrap,EU27,CHN,
1833,Ni,scrap,EU27,ROW,
1833,Ni,scrap,CHN,EU27,
1833,Ni,scrap,CHN,CHN,
1833,Ni,scrap,CHN,ROW,
1833,Ni,scrap,ROW,EU27,
1833,Ni,scrap,ROW,CHN,
1833,Ni,scrap,ROW,ROW,
1833,Sn,concentrate,EU27,EU27,
1833,Sn,concentrate,EU27,CHN,
1833,Sn,concentrate,EU27,ROW,
1833,Sn,concentrate,CHN,EU27,
1833,Sn,concentrate,CHN,CHN,
1833,Sn,concentrate,CHN,ROW,
1833,Sn,concentrate,ROW,EU27,
1833,Sn,concentrate,ROW,CHN,
1833,Sn,concentrate,ROW,ROW,
1833,Sn,refined_metal,EU27,EU27,
1833,Sn,refined_metal,EU27,CHN,
1833,Sn,refined_metal,EU27,ROW,
1833,Sn,refined_metal,CHN,EU27,
1833,Sn,refined_metal,CHN,CHN,
1833,Sn,refined_metal,CHN,ROW,
1833,Sn,refined_metal,ROW,EU27,
1833,Sn,refined_metal,ROW,CHN,
1833,Sn,refined_metal,ROW,ROW,
1833,Sn,scrap,EU27,EU27,
1833,Sn,scrap,EU27,CHN,
1833,Sn,scrap,EU27,ROW,
1833,Sn,scrap,CHN,EU27,
1833,Sn,scrap,CHN,CHN,
1833,Sn,scrap,CHN,ROW,
1833,Sn,scrap,ROW,EU27,
1833,Sn,scrap,ROW,CHN,
1833,Sn,scrap,ROW,ROW,
1834,Zn,concentrate,EU27,EU27,
1834,Zn,concentrate,EU27,CHN,
1834,Zn,concentrate,EU27,ROW,
1834,Zn,concentrate,CHN,EU27,
1834,Zn,concentrate,CHN,CHN,
1834,Zn,concentrate,CHN,ROW,
1834,Zn,concentrate,ROW,EU27,
1834,Zn,concentrate,ROW,CHN,
1834,Zn,concentrate,ROW,ROW,
1834,Zn,refined_metal,EU27,EU27,
1834,Zn,refined_metal,EU27,CHN,
1834,Zn,refined_metal,EU27,ROW,
1834,Zn,refined_metal,CHN,EU27,
1834,Zn,refined_metal,CHN,CHN,
1834,Zn,refined_metal,CHN,ROW,
1834,Zn,refined_metal,ROW,EU27,
1834,Zn,refined_metal,ROW,CHN,
1834,Zn,refined_metal,ROW,ROW,
1834,Zn,scrap,EU27,EU27,
1834,Zn,scrap,EU27,CHN,
1834,Zn,scrap,EU27,ROW,
1834,Zn,scrap,CHN,EU27,
1834,Zn,scrap,CHN,CHN,
1834,Zn,scrap,CHN,ROW,
1834,Zn,scrap,ROW,EU27,
1834,Zn,scrap,ROW,CHN,
1834,Zn,scrap,ROW,ROW,
1834,Ni,concentrate,EU27,EU27,
1834,Ni,concentrate,EU27,CHN,
1834,Ni,concentrate,EU27,ROW,
1834,Ni,concentrate,CHN,EU27,
1834,Ni,concentrate,CHN,CHN,
1834,Ni,concentrate,CHN,ROW,
1834,Ni,concentrate,ROW,EU27,
1834,Ni,concentrate,ROW,CHN,
1834,Ni,concentrate,ROW,ROW,
1834,Ni,refined_metal,EU27,EU27,
1834,Ni,refined_metal,EU27,CHN,
1834,Ni,refined_metal,EU27,ROW,
1834,Ni,refined_metal,CHN,EU27,
1834,Ni,refined_metal,CHN,CHN,
1834,Ni,refined_metal,CHN,ROW,
1834,Ni,refined_metal,ROW,EU27,
1834,Ni,refined_metal,ROW,CHN,
1834,Ni,refined_metal,ROW,ROW,
1834,Ni,scrap,EU27,EU27,
1834,Ni,scrap,EU27,CHN,
1834,Ni,scrap,EU27,ROW,
1834,Ni,scrap,CHN,EU27,
1834,Ni,scrap,CHN,CHN,
1834,Ni,scrap,CHN,ROW,
1834,Ni,scrap,ROW,EU27,
1834,Ni,scrap,ROW,CHN,
1834,Ni,scrap,ROW,ROW,
1834,Sn,concentrate,EU27,EU27,
1834,Sn,concentrate,EU27,CHN,
1834,Sn,concentrate,EU27,ROW,
1834,Sn,concentrate,CHN,EU27,
1834,Sn,concentrate,CHN,CHN,
1834,Sn,concentrate,CHN,ROW,
1834,Sn,concentrate,ROW,EU27,
1834,Sn,concentrate,ROW,CHN,
1834,Sn,concentrate,ROW,ROW,
1834,Sn,refined_metal,EU27,EU27,
1834,Sn,refined_metal,EU27,CHN,
1834,Sn,refined_metal,EU27,ROW,
1834,Sn,refined_metal,CHN,EU27,
1834,Sn,refined_metal,CHN,CHN,
1834,Sn,refined_metal,CHN,ROW,
1834,Sn,refined_metal,ROW,EU27,
1834,Sn,refined_metal,ROW,CHN,
1834,Sn,refined_metal,ROW,ROW,
1834,Sn,scrap,EU27,EU27,
1834,Sn,scrap,EU27,CHN,
1834,Sn,scrap,EU27,ROW,
1834,Sn,scrap,CHN,EU27,
1834,Sn,scrap,CHN,CHN,
1834,Sn,scrap,CHN,ROW,
1834,Sn,scrap,ROW,EU27,
1834,Sn,scrap,ROW,CHN,
1834,Sn,scrap,ROW,ROW,
1835,Zn,concentrate,EU27,EU27,
1835,Zn,concentrate,EU27,CHN,
1835,Zn,concentrate,EU27,ROW,
1835,Zn,concentrate,CHN,EU27,
1835,Zn,concentrate,CHN,CHN,
1835,Zn,concentrate,CHN,ROW,
1835,Zn,concentrate,ROW,EU27,
1835,Zn,concentrate,ROW,CHN,
1835,Zn,concentrate,ROW,ROW,
1835,Zn,refined_metal,EU27,EU27,
1835,Zn,refined_metal,EU27,CHN,
1835,Zn,refined_metal,EU27,ROW,
1835,Zn,refined_metal,CHN,EU27,
1835,Zn,refined_metal,CHN,CHN,
1835,Zn,refined_metal,CHN,ROW,
1835,Zn,refined_metal,ROW,EU27,
1835,Zn,refined_metal,ROW,CHN,
1835,Zn,refined_metal,ROW,ROW,
1835,Zn,scrap,EU27,EU27,
1835,Zn,scrap,EU27,CHN,
1835,Zn,scrap,EU27,ROW,
1835,Zn,scrap,CHN,EU27,
1835,Zn,scrap,CHN,CHN,
1835,Zn,scrap,CHN,ROW,
1835,Zn,scrap,ROW,EU27,
1835,Zn,scrap,ROW,CHN,
1835,Zn,scrap,ROW,ROW,
1835,Ni,concentrate,EU27,EU27,
1835,Ni,concentrate,EU27,CHN,
1835,Ni,concentrate,EU27,ROW,
1835,Ni,concentrate,CHN,EU27,
1835,Ni,concentrate,CHN,CHN,
1835,Ni,concentrate,CHN,ROW,
1835,Ni,concentrate,ROW,EU27,
1835,Ni,concentrate,ROW,CHN,
1835,Ni,concentrate,ROW,ROW,
1835,Ni,refined_metal,EU27,EU27,
1835,Ni,refined_metal,EU27,CHN,
1835,Ni,refined_metal,EU27,ROW,
1835,Ni,refined_metal,CHN,EU27,
1835,Ni,refined_metal,CHN,CHN,
1835,Ni,refined_metal,CHN,ROW,
1835,Ni,refined_metal,ROW,EU27,
1835,Ni,refined_metal,ROW,CHN,
1835,Ni,refined_metal,ROW,ROW,
1835,Ni,scrap,EU27,EU27,
1835,Ni,scrap,EU27,CHN,
1835,Ni,scrap,EU27,ROW,
1835,Ni,scrap,CHN,EU27,
1835,Ni,scrap,CHN,CHN,
1835,Ni,scrap,CHN,ROW,
1835,Ni,scrap,ROW,EU27,
1835,Ni,scrap,ROW,CHN,
1835,Ni,scrap,ROW,ROW,
1835,Sn,concentrate,EU27,EU27,
1835,Sn,concentrate,EU27,CHN,
1835,Sn,concentrate,EU27,ROW,
1835,Sn,concentrate,CHN,EU27,
1835,Sn,concentrate,CHN,CHN,
1835,Sn,concentrate,CHN,ROW,
1835,Sn,concentrate,ROW,EU27,
1835,Sn,concentrate,ROW,CHN,
1835,Sn,concentrate,ROW,ROW,
1835,Sn,refined_metal,EU27,EU27,
1835,Sn,refined_metal,EU27,CHN,
1835,Sn,refined_metal,EU27,ROW,
1835,Sn,refined_metal,CHN,EU27,
1835,Sn,refined_metal,CHN,CHN,
1835,Sn,refined_metal,CHN,ROW,
1835,Sn,refined_metal,ROW,EU27,
1835,Sn,refined_metal,ROW,CHN,
1835,Sn,refined_metal,ROW,ROW,
1835,Sn,scrap,EU27,EU27,
1835,Sn,scrap,EU27,CHN,
1835,Sn,scrap,EU27,ROW,
1835,Sn,scrap,CHN,EU27,
1835,Sn,scrap,CHN,CHN,
1835,Sn,scrap,CHN,ROW,
1835,Sn,scrap,ROW,EU27,
1835,Sn,scrap,ROW,CHN,
1835,Sn,scrap,ROW,ROW,
1836,Zn,concentrate,EU27,EU27,
1836,Zn,concentrate,EU27,CHN,
1836,Zn,concentrate,EU27,ROW,
1836,Zn,concentrate,CHN,EU27,
1836,Zn,concentrate,CHN,CHN,
1836,Zn,concentrate,CHN,ROW,
1836,Zn,concentrate,ROW,EU27,
1836,Zn,concentrate,ROW,CHN,
1836,Zn,concentrate,ROW,ROW,
1836,Zn,refined_metal,EU27,EU27,
1836,Zn,refined_metal,EU27,CHN,
1836,Zn,refined_metal,EU27,ROW,
1836,Zn,refined_metal,CHN,EU27,
1836,Zn,refined_metal,CHN,CHN,
1836,Zn,refined_metal,CHN,ROW,
1836,Zn,refined_metal,ROW,EU27,
1836,Zn,refined_metal,ROW,CHN,
1836,Zn,refined_metal,ROW,ROW,
1836,Zn,scrap,EU27,EU27,
1836,Zn,scrap,EU27,CHN,
1836,Zn,scrap,EU27,ROW,
1836,Zn,scrap,CHN,EU27,
1836,Zn,scrap,CHN,CHN,
1836,Zn,scrap,CHN,ROW,
1836,Zn,scrap,ROW,EU27,
1836,Zn,scrap,ROW,CHN,
1836,Zn,scrap,ROW,ROW,
1836,Ni,concentrate,EU27,EU27,
1836,Ni,concentrate,EU27,CHN,
1836,Ni,concentrate,EU27,ROW,
1836,Ni,concentrate,CHN,EU27,
1836,Ni,concentrate,CHN,CHN,
1836,Ni,concentrate,CHN,ROW,
1836,Ni,concentrate,ROW,EU27,
1836,Ni,concentrate,ROW,CHN,
